id,driver,passenger,make,model,year,from,to,driver_phone,passenger_phone,ride_fare
5fc3f8a6-ebaa-4a7c-9e2a-de9043ebf3c0,Prissie Mee,Baldwin Sabatier,Ford,Expedition,2009,1 Sutteridge Street,3658 Scoville Hill,676-282-3182,563-846-6435,$33.16
efb1e19c-c53f-46b3-b781-92ba69ae7d49,Rainer Niland,Kerry Renzullo,Dodge,Ram Van 3500,2003,2031 Derek Court,27039 Meadow Valley Parkway,172-105-4855,229-528-4045,$3.17
631e4c8c-ed9a-4849-a08c-afd354458278,Collin Howood,Osborn Mortell,Ford,Mustang,1985,2 Namekagon Pass,51 Northland Circle,717-245-5211,210-559-4851,$39.72
dbbad8c2-1000-4ea5-9376-9a5e00ce805c,Glenna Billinge,Ilaire Loram,Mercedes-Benz,500SEL,1992,728 Dayton Crossing,3 Russell Place,685-359-1715,102-258-5730,$10.82
bfb8b0c5-c484-44dd-9ad8-90d92a60641d,Symon Borgnet,Freda Buzza,Ford,F250,1999,27 Manley Avenue,6337 Jenifer Avenue,454-756-7057,617-538-3741,$47.22
99dcb5ff-a866-4b11-8c61-258fc7ea2188,Kassia Carlile,Brunhilde Lapre,Dodge,Caliber,2009,0 Bashford Parkway,82358 Maple Trail,529-404-1674,671-879-5131,$3.68
02c94e2a-677d-4ea9-8fbc-5986547844b9,Thomasine Swadlin,Connor Luby,Volvo,V70,1998,2 Muir Center,1435 Mariners Cove Street,892-402-6864,499-246-0413,$40.24
0b609098-466e-47a2-a233-a8108b89f7d7,Theodor Bumpas,Eugine Roads,Mitsubishi,Galant,2003,5572 Heffernan Plaza,5 Merrick Alley,175-978-9497,462-657-1823,$25.03
077f54fe-2bed-4e20-9914-4ca0de8d72ea,Monro Houlahan,Edwin Knevet,Dodge,Ram Van B250,1994,5351 Warrior Avenue,10 Talmadge Park,369-699-0129,843-190-5484,$18.46
bba3203a-80a6-44b5-b09e-c3c2183c1901,Arty Bidwell,Farrell Pentycost,GMC,Rally Wagon 3500,1994,145 Toban Road,116 Buhler Trail,701-620-0698,136-423-1834,$36.65
43abf208-45ec-470f-bf36-d36a88456efc,Guilbert Orknay,Harmonie Gellett,BMW,M3,2006,93 Monica Hill,686 Maywood Place,978-152-2205,526-235-8546,$39.15
cb5345c0-4bda-4a14-b5ae-c292e227f25e,Wald Wallsworth,Stearne Trawin,Buick,Estate,1990,176 Utah Place,637 Mesta Avenue,343-320-7083,523-355-0359,$32.01
8e6dd694-2795-48af-a0ab-1a1893bf3f47,Maurita Vescovo,Malia Idell,Dodge,Ram 3500,1996,61 Old Gate Lane,7 Thierer Lane,494-106-6536,369-547-8967,$13.96
78a3d64c-ba5f-4a8f-8df4-0583c4c1f1cb,Eddi Guiducci,Cull Bountiff,Plymouth,Grand Voyager,1992,084 Anniversary Place,73 Messerschmidt Place,541-194-4129,788-430-1085,$13.05
643e07d8-8850-458c-933a-edc052907949,Jaquenetta Sedgefield,Letitia Mahaddie,Chevrolet,Suburban 2500,1994,7079 Eastlawn Park,543 Nova Trail,850-712-9770,874-269-6291,$6.43
05c35c27-0db6-4f9f-828e-8da59e7607d3,Frederique McCluskey,Brianne Mulvy,Chevrolet,Corvette,1996,26 Lakeland Alley,361 Ronald Regan Road,445-371-1962,518-479-5549,$17.32
71cc24d9-41c1-4948-8c48-3e2ba2ddf337,Rebekkah Puckinghorne,Damon Whitcombe,Mitsubishi,Raider,2009,7797 Warbler Hill,40 Hoffman Court,702-407-6600,147-403-3964,$45.02
e4377d78-26f7-4782-879a-185a7d7b54df,Astra Arnoult,Madelin Shawyers,Chevrolet,Corvette,2002,7923 Lerdahl Crossing,99 Sunbrook Avenue,787-629-7383,413-473-0532,$3.91
09b8aa3c-653e-4b15-ac67-204574026141,Vinita Ping,Base Monteath,Ford,Mustang,2008,5 Garrison Road,3 Colorado Hill,522-474-9469,701-706-4371,$0.10
ecc96e26-4bc1-4094-8cf2-6b22fa89320c,Wynn Nairn,Jordanna Boissier,Saturn,S-Series,1997,2 Dunning Parkway,6 Montana Plaza,909-180-9464,581-390-1347,$0.96
0dfaf292-9b51-4997-9f74-8a297a6435fd,Giusto Nye,Hugo Limer,Buick,Lucerne,2008,92 Carey Court,95 Golf View Drive,592-647-8435,248-757-6163,$14.39
e21babb0-d50b-4aa9-b4f7-5c7216597282,Karl Cockran,Hashim Dobkin,BMW,5 Series,2000,84 Loomis Park,40001 Oriole Alley,770-491-0516,631-402-2995,$9.51
1dde40a0-9c45-4fe3-b38d-7e27fdf749b7,Juliette Randalston,Gwyn De Lascy,Dodge,Dakota,1998,43515 Corscot Way,90 East Street,468-308-0811,542-307-6115,$29.67
617a4801-b8d1-4749-8992-d25dd90a1202,Goldy Kaiser,Emmalee MacAughtrie,Lexus,ES,1993,9341 Badeau Pass,93387 Laurel Way,826-382-9279,776-367-1508,$6.56
59797c92-8471-4019-b654-2c3e728c4fcc,Tobe Tilberry,Fair Vampouille,Chevrolet,Silverado,2007,6181 Manitowish Pass,463 Acker Court,400-624-0648,901-339-7210,$27.04
a4e2bc50-a1e9-4dce-a792-b38a6cc5cc39,Keeley Franciotti,Shawn Stoneham,Infiniti,QX,2012,22 Clove Park,4 Chinook Alley,768-614-7539,233-483-2896,$22.76
20190b63-4f23-454b-a2b9-5b5a93bd0659,Saba Black,Mira Fedoronko,Chevrolet,Monte Carlo,1995,3275 Waywood Alley,82570 Dottie Park,849-245-7072,635-351-7616,$37.91
ef024bdc-41cd-41f3-92cd-8b476db1897b,Myles Ager,Morly Seath,Buick,Riviera,1988,5130 Morningstar Alley,1 Meadow Valley Parkway,355-443-7975,631-334-1321,$9.76
2c378afb-fdc4-43d3-94ef-b136fc399ff8,Noami Ilyasov,Mart Briars,Porsche,911,2006,42725 Spenser Plaza,249 Crownhardt Circle,970-142-8510,691-470-7244,$28.67
872216bf-2833-470e-ae39-a5033b722f88,Shandy Somes,Ninette Bedinn,Mitsubishi,3000GT,1992,987 Rowland Junction,5 Eagan Avenue,451-555-3865,350-143-1204,$42.19
8f03ddf9-0f2a-425f-a704-07c73ec37c5d,Nelle Rainforth,Garrott MacFadin,Toyota,Corolla,2007,04846 Thompson Center,60659 Summit Point,993-842-4868,440-641-0801,$44.58
f99824cd-3359-46f1-abcc-f8765921d38f,Pauly Loynes,Kalle Clapperton,Volvo,S80,2008,33510 Bultman Court,075 Oxford Lane,170-515-4882,813-403-3011,$7.66
17308e4b-2cf1-4789-b297-14893e0ffcfa,Nicolai Yashanov,Marthena Gemlett,BMW,M3,2005,04215 Grayhawk Park,9467 Armistice Terrace,622-145-3604,989-998-2306,$49.60
6cfbb405-d21e-4262-bbd3-7032140a56b4,Jerrome Camilleri,Valentino Paudin,Lincoln,Navigator L,2010,0620 Grover Lane,1311 Vera Center,975-633-5474,896-876-4152,$19.01
e41b57a2-3125-460b-a9cc-3e5602956367,Mattheus Stambridge,Westbrooke Ingram,Pontiac,1000,1985,59 Oak Trail,94 Glacier Hill Terrace,983-664-8041,380-306-3192,$27.95
bfec4ac5-a854-4d90-be06-8f88b5078e82,Jesus Dmitriev,Ivan Fairham,Ford,F350,2011,32425 Derek Trail,59 Southridge Street,534-446-8731,485-321-1449,$46.93
8300964d-d653-4400-b831-411df6749513,Angus Diprose,Naomi Penright,Mazda,Protege,1995,9 Roxbury Drive,98 Maryland Lane,986-381-0873,942-243-4547,$39.78
342249e1-5136-45f4-93d8-d61f3ec940b7,Hurley Woloschinski,Hallie Jedrachowicz,Dodge,Viper RT/10,1993,96556 Glacier Hill Junction,097 East Place,894-729-0750,767-244-8109,$35.32
e42d2c00-e347-4918-bfe5-8006e613faae,Seamus Keates,De witt Woodier,Acura,NSX,2003,1952 Kensington Parkway,0789 Golf Place,763-712-7306,612-713-9349,$43.51
8ef9ebbd-8a58-4c29-80d1-c852a981458e,Tedra Zieme,Agatha Sills,Dodge,Grand Caravan,2008,7760 Sauthoff Court,81 Armistice Avenue,342-880-4365,735-583-2099,$18.37
49b3c4d4-c49a-4b7b-bf86-b620224adbf2,Katee Lathee,Diarmid Murney,Dodge,Avenger,2010,582 Waxwing Hill,0 Rutledge Crossing,502-900-9356,314-628-8982,$11.63
a9379ab6-2824-46c3-94a6-36f7e1a7b8b8,Mirabel Goldney,Kaye Ratt,Chevrolet,Lumina APV,1993,43 Rigney Park,084 Iowa Alley,134-611-7410,776-984-4868,$31.57
61d4e222-ec0d-4d2f-a949-663eecc5f7a5,Lothaire Bellwood,Hermie Medway,Mercury,Topaz,1988,80467 Fulton Crossing,15375 Sycamore Avenue,111-310-5096,577-911-0933,$47.91
462bae79-925f-4246-a69b-2b8c97ef5c1b,Mikel McCardle,Gage Baggiani,Hyundai,Tucson,2011,0 Dovetail Hill,774 Meadow Valley Plaza,684-676-1078,714-385-4428,$3.05
9e1c37b6-35d6-4a8a-9ed0-133840b16893,Bobbie Sewart,Barr Bouts,BMW,5 Series,2012,9 Manley Center,97358 Mayfield Junction,317-628-9672,669-663-4456,$1.69
8940f86a-e5d9-4e49-9b06-0b5f6ffa7bbc,Tabatha Cockerell,Constantia Gossan,Suzuki,Grand Vitara,2002,0 Mifflin Hill,30 Coolidge Pass,483-953-4588,557-918-4253,$30.48
52c46b31-fb19-466c-b62c-5d31d8642664,Wood Casa,Liesa Dungay,Mercedes-Benz,W201,1984,5 Lerdahl Drive,737 Meadow Valley Plaza,512-942-4875,460-955-7239,$44.76
312c626f-e337-4682-b373-73684ecea551,Brenda Taffurelli,Valeria Strowthers,Buick,LeSabre,1987,0 Spenser Terrace,03594 Dorton Crossing,842-130-5778,949-621-7693,$30.01
e9a99822-4224-45a9-91af-b193cb73c50f,Vivien Whitehorn,Bancroft Schurcke,Land Rover,Range Rover,2007,25774 Blackbird Center,3011 Briar Crest Junction,189-478-3496,704-712-9378,$25.95
7e9b520c-c269-4ebf-bc4e-3d1aff96f67a,Loren Garlick,Neysa Kimbly,Pontiac,Grand Prix,2000,468 Armistice Trail,45 Ridge Oak Place,346-608-4947,540-339-7621,$30.36
f0664f24-b44e-49de-956f-e42178308677,Francoise Randals,Wenona Benasik,Dodge,Viper,1994,58 Iowa Point,8935 Goodland Terrace,982-298-5534,801-580-8787,$28.04
de76468b-c512-4e07-8604-652069fb7b99,Siffre Leguay,Trueman Thick,Chevrolet,Corvette,1968,59566 Elgar Trail,36 High Crossing Pass,835-612-5849,175-876-3261,$34.89
047220fd-ac54-452c-98dd-014849f41e2a,Broddy Bilham,Rodd Giovannardi,Audi,5000S,1988,382 Service Center,172 Colorado Center,285-227-9782,110-203-8054,$14.09
3d894999-0cb6-4b06-9144-b3de028451f2,Marlie Beavon,Chrissy Caldecutt,Lincoln,Navigator,2007,70292 Prairie Rose Terrace,7 Northwestern Terrace,603-185-4291,589-256-6045,$31.07
6639542b-ae9f-4cc7-aee6-6c0a7724fa0f,Marjie Wisniowski,Mora Friday,Ford,Expedition,1997,6116 High Crossing Place,0254 Cottonwood Trail,774-972-0885,473-420-0952,$27.48
c20bdc60-539c-4534-aee7-84067e7a36a2,James Landy,Joletta Lawly,Infiniti,G25,2011,11 Killdeer Point,40587 Duke Way,167-232-7065,702-210-6367,$11.13
b23ed024-6d8b-4919-bce2-8dd383cecead,Spence Dodwell,Deny Gibbard,Buick,Century,1995,61 Shoshone Center,7882 Linden Lane,290-477-9191,994-105-0380,$11.29
ae5354d5-5800-4834-a516-8900b554ad78,Reggie Molines,Loree Scholey,Audi,100,1990,1692 Evergreen Court,66 Di Loreto Center,576-487-2149,780-206-3751,$7.34
7a217da6-7be3-431e-a648-9544d5d17765,Matthus McCorley,Christoffer Bartaloni,Mercury,Topaz,1991,12 Blackbird Drive,405 Marquette Court,913-969-9750,888-573-6772,$4.85
e41fb0ab-8919-4ec2-8fcc-16d88a0bef54,Cinderella Ayre,Abbe Cottier,Bentley,Continental,2012,9 Weeping Birch Circle,6049 Pond Court,415-214-9222,967-634-7827,$6.87
1fe7d039-a3f5-4c3a-9d64-017385245a91,Tremain Preto,Dania Tolputt,Geo,Storm,1992,2 Carioca Crossing,8 Doe Crossing Drive,312-555-0954,858-606-1446,$24.01
96ac1f90-7cdf-4c46-983f-45f57882923f,Sauncho Grzegorczyk,Quinton Lecount,Plymouth,Grand Voyager,1993,408 Miller Parkway,14 Comanche Street,477-196-7408,771-987-3823,$39.40
71cfafe7-5496-4700-937a-02e96e120eee,Fred Linger,Guillaume Berrigan,Ford,Econoline E150,1999,1023 Packers Drive,78549 Duke Lane,152-529-3409,423-182-0398,$41.42
29114185-e47c-4d36-9cf1-1fc28fd5d639,Becka Daldry,Georgette Brannan,Ford,F-250 Super Duty,2006,233 Bunker Hill Street,0 Holmberg Circle,931-353-6324,774-953-1204,$48.90
36254979-65bd-452a-9599-4dac45edbd7a,Rockey Ginity,Ulrikaumeko Anslow,Saab,9-5,2007,45 Merchant Hill,8 Weeping Birch Junction,701-104-5881,526-481-7385,$46.82
c76a772d-3d4b-4c87-8a0f-a9cf33dce242,Beret Bolesworth,Jefferey Garlee,Oldsmobile,Silhouette,1995,55771 Anniversary Junction,8 Petterle Way,251-291-5881,331-804-4911,$46.53
5609f2db-ada0-4a5c-8dab-263efe1f77b8,Junie Stranieri,Doroteya McCallam,Ford,Model T,1909,796 Weeping Birch Pass,80 Lindbergh Plaza,592-904-1606,787-146-4324,$19.35
b7b1a428-056a-4868-b95b-05f2a4b0cce1,Tye Daughtrey,Randal Roycroft,Chevrolet,Corvette,2012,6790 Jana Parkway,25 Evergreen Avenue,530-414-3213,429-982-0504,$6.02
a6c1db9a-9ed1-4c53-b589-7bb2c662be48,Gerrard Fetteplace,Rosaleen Bemwell,Mercury,Sable,1988,2 Schlimgen Road,83 Southridge Center,620-181-4836,278-960-3758,$47.49
4916d206-35c3-44e1-be82-190545a3adf3,Dennis Kiss,Sollie Maior,Chevrolet,Corvette,1968,2480 Cascade Plaza,513 Erie Trail,910-732-4072,166-250-5590,$0.63
bed5fc28-13c8-4429-846e-60d5a24cb63d,Darlene Bortolazzi,Konrad des Remedios,Mazda,RX-7,1986,182 Sheridan Junction,696 Lakeland Park,846-496-3522,355-687-4000,$29.89
1846742a-06ce-449c-a0e4-4dd7283c7337,Chariot Swindells,Mel Sedgeworth,Mazda,MX-5,2005,59895 Pennsylvania Drive,3780 Macpherson Hill,807-109-1344,202-862-2384,$24.79
05488f78-e684-4e18-bff3-5479c141cd62,Gawen Matresse,Iggie Lindfors,Toyota,MR2,1987,5 Kipling Park,601 Kipling Junction,235-945-7413,281-158-9161,$19.89
9f950f39-41b4-44d9-bf8a-43bcd56b5e8f,Lara Bygott,Kelcy Arkwright,BMW,525,2003,89442 Leroy Center,98 Mendota Park,131-183-3765,624-906-8870,$47.88
5a3be269-ff33-4e0b-ab26-8ed6de6781c7,Wade List,Brandi MacLucais,Buick,Regal,1985,00707 Waubesa Parkway,613 High Crossing Pass,383-965-3041,106-941-0750,$49.58
5f187ac6-6b4b-4fe3-be39-5d14256e63dc,Otha Champion,Vale Sulter,Mazda,RX-7,1992,74 Ridge Oak Junction,36 Gerald Court,173-704-5148,702-718-6111,$10.73
0b00de9d-1651-4b1f-9872-817118f299d1,Joey Jenicke,Kirstyn Ettery,Infiniti,G,2004,508 Dryden Street,1 Cordelia Drive,483-486-7885,456-828-1694,$15.35
fc116b66-faf9-4005-989b-6400704b0d21,Christalle Danilenko,Lenora Amberson,Pontiac,G5,2008,228 Meadow Valley Place,413 Mallard Crossing,138-798-2065,606-578-1788,$36.60
ad33cafd-1d37-4cdb-aab7-a8d721d65ecd,Aristotle Bonicelli,June Oke,Mercury,Villager,1996,54 Dakota Pass,501 Rowland Crossing,135-755-2758,180-211-9863,$28.84
582dc425-51ee-462a-b861-9bc92268a5d4,Channa Belchamber,Sam MacRitchie,GMC,Suburban 1500,1996,539 Southridge Trail,56 Anderson Terrace,746-905-3741,232-551-0225,$49.27
ae62f7a1-5072-4f92-9af9-88b79b6682b0,Deedee Berresford,Archie Santer,Acura,Legend,1989,538 Roth Terrace,8 Kennedy Court,804-574-1869,173-692-0868,$8.90
fe30924d-6646-41e4-a1d4-47be40d9aeaa,Malia De Metz,Kean Palle,Subaru,Impreza,2011,68354 Northwestern Hill,03 Vera Circle,398-726-9977,808-733-1959,$21.99
3130b2ac-ace7-45b5-b3bd-203aff24a9a2,Darlleen Speerman,Correy Gavrielly,GMC,Sierra 1500,2005,0 Sommers Terrace,3749 Bluestem Point,357-733-0990,982-669-4942,$1.73
086a316c-b3ed-4a13-adaa-50007701a9a2,Isidora Catling,Trever Gabbitis,Mitsubishi,Challenger,1999,73 Scott Hill,57281 Service Road,461-343-8545,336-593-9204,$5.74
fed1c766-6d3b-4d09-b6bd-b242879746e4,Royal David,Dunstan McNair,Audi,A8,2002,900 Bluejay Terrace,1 Magdeline Avenue,835-842-2386,472-637-6753,$45.57
4e68f621-96b3-484d-825b-c3e990bf670e,Farrell Cranke,Junia McGarvey,Buick,Riviera,1990,65018 Tennyson Road,1 Anzinger Junction,247-621-1605,427-583-2983,$31.01
1cedad34-3d1e-4728-956c-91bcd0dd9509,Brennan Raddenbury,Lizabeth Vedntyev,Ford,Econoline E350,1996,7 Red Cloud Place,19726 Autumn Leaf Place,941-891-0226,722-878-0309,$22.30
36bdbea4-33bb-4a66-b6b2-996cde07fae7,Nico Grabert,Bruce Moreinis,Mazda,Miata MX-5,1999,095 Saint Paul Street,57745 Toban Court,150-866-3248,267-970-9112,$9.98
57b04522-6a14-4b73-bdf3-66d0cf275a6e,Rollo Pitone,Katharine Waldron,Chevrolet,Equinox,2010,94 Londonderry Pass,0 Lakewood Gardens Court,647-620-7181,275-119-6587,$40.38
11544f47-7ec1-4297-8d77-1244693a2be0,Jeff Gudyer,Gray Lampett,Cadillac,Eldorado,1996,9501 Reindahl Terrace,13 Huxley Center,159-704-5862,988-762-3807,$47.91
804b0359-2802-4a66-a0c1-44fa81317b6a,Sindee Latchmore,Devy Steel,Mercedes-Benz,300SE,1993,7655 Loomis Circle,760 International Hill,469-687-9033,902-814-9361,$6.89
040d665c-2614-4602-8e72-15444cf307dc,Giles Willows,Dominique Offield,Dodge,Stratus,1999,49374 Sloan Lane,96662 Melrose Street,394-831-4862,307-150-7349,$37.06
ebbd2e20-b728-4897-a942-30799d01212b,Rene Sperwell,Alfons Chisnall,Oldsmobile,Aurora,1999,72 Orin Way,3 Burning Wood Avenue,844-831-5370,598-750-1340,$11.75
19ff6c35-9608-47ca-87d6-88914dac5ced,Fredric Lyddiatt,Waring Olland,Ford,F250,2000,8 Fieldstone Point,5695 Jay Terrace,626-194-5495,999-778-8183,$5.33
10fc0022-5b6d-4cec-b288-f9db0b5d6ac7,Obediah Brocks,Rianon Fairholme,Dodge,Ram 2500,2006,4 Schiller Crossing,70986 Crownhardt Center,781-728-7511,697-487-0284,$30.86
345fc58e-03b5-449c-a419-92fecbd0adfc,Orlando Rockwell,Oliy Ibeson,Volkswagen,Corrado,1994,3104 Dovetail Center,17 Myrtle Terrace,207-888-7065,888-347-8228,$6.99
de6d4176-791a-47e5-8254-5d3c9480d2f4,Burch Fever,Velvet Kemery,Chevrolet,Monte Carlo,1996,585 Service Way,0787 East Circle,150-738-4279,420-910-9895,$0.48
5f9ce7db-2c05-47d6-8ea4-010c6765a7ff,Cara Sleford,Jess Franzotto,Toyota,Prius,2002,2 Sunnyside Trail,72474 Colorado Point,838-648-3187,247-323-3159,$5.08
db296f35-de0e-4bfb-a570-7873a41e3175,Blondelle Berriball,Teodor Rentoll,Volkswagen,New Beetle,2007,296 Mallard Park,9 Ruskin Terrace,977-409-0447,576-198-1342,$22.08
ea86de29-2dc4-4365-b955-ede8b196597f,Dannie Clampett,Lorin Marco,Acura,Legend,1987,28 Pleasure Pass,626 Havey Terrace,593-631-8944,332-308-1164,$46.44
f959bd34-c21b-4a4d-8585-909a18349425,Allayne Lys,Viole Gibbings,Saab,9-5,2001,8299 Wayridge Trail,37 Briar Crest Alley,679-678-2909,792-626-0526,$16.31
5903950e-f9e9-4d40-a6e2-e94e6c5a7b6e,Clarie Mayworth,Mortie Fishley,Audi,A3,2010,5 John Wall Junction,817 Esch Way,483-989-5777,734-472-0191,$12.38
3efad3a9-ea18-483c-a460-f2e699016bed,Hyacinth Kettlestringes,Hendrick Gorick,Mercedes-Benz,SL-Class,1997,5947 Russell Plaza,7 Bay Court,562-129-9142,826-880-9920,$43.51
2c622d09-fd39-4f58-8238-2debd798cba2,Jarrad Wainscoat,Gussie Hutchence,Mitsubishi,Montero,2000,1682 Eagan Trail,2 Roth Circle,928-162-7732,756-336-6618,$22.11
633bbc3f-bdb9-477a-a865-c1222567107e,Rutherford Burry,Trude Parradice,Chrysler,300M,2001,1735 6th Center,3 Holmberg Circle,176-150-7001,911-134-2346,$17.99
be2ecf69-fe58-428a-ba8b-f078692f839f,Burl Commucci,Cathy Dewdney,Infiniti,FX,2005,3 Springview Point,1 Badeau Way,953-689-0768,141-117-7290,$38.16
b085abf4-33b6-4f60-95ba-2a8cde572544,Cherin Klejin,Eleni Collin,Jeep,Commander,2010,4 David Pass,0553 Roxbury Way,284-131-9583,888-477-4977,$7.28
c730e8c3-3db3-405d-80bd-54e55a44dc9f,Laurens Pharaoh,Homere Garland,GMC,1500 Club Coupe,1995,757 Rutledge Center,1683 Claremont Pass,497-670-3209,446-865-2622,$20.86
566f518a-a27e-4f5f-9123-63a44e583566,Zelma Faulo,Minni Prettjohn,Volkswagen,Jetta,2012,95956 Packers Alley,33 Upham Parkway,169-536-6328,944-288-5956,$25.78
ba8d01ba-91f3-43d0-88f0-1f1c6c979937,Kissiah Groundwater,Nico Timeby,Lexus,LS,2000,91 Pankratz Lane,879 Sullivan Hill,415-529-2161,625-935-0204,$18.21
c4a97925-6b49-4327-94f6-deaf7d5f9c8f,Keven Teers,Shepperd Jaslem,Ford,Aspire,1995,061 Sachs Plaza,83196 Colorado Parkway,203-809-3197,301-615-5349,$13.30
ccaa5089-61f9-4222-9e2a-568a093cac26,Iver Vamplew,Dennie Clear,BMW,1 Series,2009,2 Kim Avenue,07112 Reindahl Circle,903-332-1341,571-612-4967,$23.50
47819ac3-a60a-4363-bf01-dc7122e8a816,Ardella Gladeche,Willis Molian,Pontiac,Daewoo Kalos,2006,040 Bellgrove Lane,5 Burning Wood Point,432-459-9083,813-373-5442,$1.09
fea83718-6636-4807-8001-580971dd6ab1,Milzie Bentzen,Hakeem Shickle,GMC,Canyon,2008,8937 Northwestern Avenue,3417 Mcguire Alley,903-707-1137,845-180-9694,$13.71
24f5a007-028f-484c-bf67-99343f1249db,Bambi Kattenhorn,Lindsay Sange,Buick,Skylark,1990,3 Manitowish Avenue,675 Pearson Road,577-846-3624,455-464-6957,$1.86
50c0e2dc-5e3f-427f-ad5a-282a0c783c64,Jorgan Kelson,Obie Clavey,BMW,M,2000,0114 Emmet Hill,2 Ramsey Trail,810-864-5944,548-315-6061,$3.23
9bf0948e-cfb9-4f9c-8ac8-59d207df209f,Koralle Northwood,Jane Jerrom,BMW,M6,2009,2 Holy Cross Trail,837 Mockingbird Drive,554-910-0650,128-575-7112,$46.44
8801318a-5e3f-4eb1-a034-429f6e8bf0fe,Brande Rains,Teddi Comer,Lexus,RX,2009,80 Stoughton Road,1169 Mccormick Trail,111-803-4095,162-329-7126,$20.16
440e76f8-56b0-4a51-9da4-93e22857c3a7,Ginevra Tarbath,Tuck Blowes,Maserati,Quattroporte,2012,238 Lyons Crossing,6 Graceland Hill,557-219-3174,383-129-8055,$23.14
2c28433a-9b61-490e-8399-2ee7990acd5f,Madelyn Callard,Cherida Jeanin,Chevrolet,Tracker,2002,4799 Butternut Plaza,98 Talmadge Avenue,740-233-4070,958-344-1925,$22.19
59030f4d-b456-4b08-91d0-798639ad3a5a,Lorenza Hovey,Letty Babon,Chevrolet,Suburban 2500,2005,6 Sachtjen Drive,9962 Aberg Alley,217-860-5508,234-886-3467,$49.26
cb853049-d90b-4e40-a33a-e55285d7a585,Emyle Dalligan,Allyn Sandlin,Chevrolet,Sportvan G20,1995,2852 Northfield Place,98 Shopko Road,907-855-7467,440-811-5290,$13.77
c4835e66-93a5-4a0d-86f4-27fb6cbab75b,Currie Poulsum,Pace Doeg,Buick,LeSabre,1999,953 Dovetail Hill,34509 Jana Pass,396-700-8236,493-213-2131,$1.61
2b8a6a9b-5531-4733-a1ef-75d33e02b0a1,Giles MacCosto,Skipper Weekley,Honda,Civic,1985,77 Little Fleur Avenue,09918 Portage Way,999-540-2179,471-175-5149,$15.11
a30acfd9-2ed5-46ba-8304-ec20bc2186fc,Jazmin Nornasell,Wallace Whitnell,Jeep,Grand Cherokee,2007,568 Bultman Road,6619 Artisan Circle,115-367-8449,142-238-2106,$2.86
44ba6f75-65fa-4d4f-a74e-3591825a9cc7,Nananne Peachey,Deanne Aleksahkin,Hyundai,Accent,1998,37 Lighthouse Bay Alley,612 Continental Road,353-951-8679,102-790-3554,$27.79
34999f64-94d7-4996-825f-3c89e746f414,Adrianne Reuss,Sebastian Battle,Oldsmobile,Silhouette,1998,1415 Havey Alley,38919 Anniversary Place,869-174-4328,588-370-7639,$27.14
8dbebcb8-b4d1-4a60-b573-f93deba8d6b7,Saxon Weild,Ingrid Kyd,Toyota,Tundra,2012,6243 Charing Cross Way,64152 Springview Trail,601-190-5448,428-494-7432,$8.83
514fd4c2-3c2d-4fe9-9cd9-844d41012049,Ennis Blaw,Kittie Hounsome,Ford,Ranger,1998,149 Truax Trail,0109 Emmet Street,607-281-2858,444-813-0849,$3.61
bc49c5f6-06e4-4afd-87d5-edf16a7b0ae4,Ollie Joseff,Roarke Fawltey,Audi,A4,2001,26621 Esch Lane,498 Pawling Court,754-512-3748,803-950-5990,$37.09
325f7adf-a7a2-4d3e-93a6-1bba4810cc67,Maury Blaza,Hubert Dugall,Mazda,Mazda3,2011,3971 Fairfield Parkway,71 Bashford Circle,105-831-3700,833-329-9551,$6.13
3855379d-6aee-459e-a674-68630795bb02,Olag Curry,Chris Doncom,Subaru,Impreza,1994,1624 Acker Street,8242 Oxford Court,866-439-0198,905-676-9669,$48.94
65694ea2-9b20-40b1-8d6d-f79505f7c984,Tarrance Whight,Zacherie Glaysher,Isuzu,Axiom,2003,4 Bashford Terrace,2468 Sundown Junction,-512-6375,720-152-7813,$37.19
fbbcaba1-0d76-494c-826b-af2912f29852,Vin Scranney,Kari Oakwood,Oldsmobile,Bravada,2001,80 Loomis Trail,829 Menomonie Trail,220-845-2868,101-719-1969,$22.41
c68e9a41-4576-4bd3-8be8-5374b1a13ae5,Junina Foote,Yovonnda Waddy,Ford,F250,2002,46361 East Point,2038 Ohio Plaza,779-505-0594,947-785-6509,$19.07
9627bea0-aeea-4ba4-9a26-914a69759555,Wells Fewell,Teddi Laydel,Chrysler,Town & Country,2009,53 Maple Wood Road,453 Badeau Parkway,491-905-5737,491-609-0682,$15.06
1b4a5b73-38c2-4181-ad91-bf379379281c,Idaline Proven,Schuyler Poter,Kia,Spectra,2009,76 Granby Trail,43 Oxford Plaza,265-284-2975,987-485-9084,$19.81
1ea0cf96-675c-418a-92bc-763e8faf09dc,Angelina Ivshin,Rodi Garford,Ford,Expedition,2000,38 Lighthouse Bay Hill,4454 Mosinee Place,199-345-0053,820-633-1515,$5.06
6b151814-70fa-459e-b899-76ad3ab6333b,Kerrie Baus,Clyve Palfrey,Mazda,RX-7,1985,831 Bashford Road,27340 Kensington Court,198-549-0193,834-285-0010,$18.75
df16f4ca-123c-4448-8b67-ae226f4ec507,Tucker McIlwraith,Cyril Winspurr,BMW,745,2003,3 Nelson Alley,148 Bunting Pass,708-148-2462,915-392-0550,$6.67
